text,label
ugh fuck im resubbing eve,0
yep get program youre slacking,0
im surprised still guess right lor,0
please charge mobile get morning,0
im free,0
pls need dat slowly vomit,0
oh wa thkin goin yogasana 10 den nd go 3 den rush parco 4 nb okie lor u call ready,0
phony å£350 award today voda number ending xxxx selected receive å£350 award match please call 08712300220 quoting claim code 3100 standard rate app,1
seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke,0
85233 freeringtonereply real,1
try get lost fact tee hee,0
aight ive set free think could text blake address occurs im quite sure im thought wa,0
dear good morning feeling dear,0
awesome think get 8th usf time tonight,0
come din c ì yup cut hair,0
sorry cant help,0
dont respond imma assume youre still asleep imma start calling n shit,0
show wot say could u c 4 dust,0
urgent ur å£500 guaranteed award still unclaimed call 09066368327 closingdate040902 claimcode m39m51 å£150pmmorefrommobile2bremovedmobypobox734ls27yf,1
r e meeting tmr,0
fucking chickened messaged would late woould buzz didnt hear word,0
sent like,0
u go back urself lor,0
free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts call mobileupd8 08001950382 call2optout674,1
laid airtel line rest,0
nite nite pocay wocay luv u n e thing 4eva promise ring u 2morrowxxxx,0
really hope work doesnt get stressful gr8 day,0
aight ill ask roommate,0
6times,0
toshiba portege m100 gd,0
sorry ill call later,0
well boy glad g wasted night applebees nothing,0
please tell special stock talking,0
oh godtaken teethis paining,0
ok,0
hey babe u doin wot u 2 2nite love annie x,0
alright hooked guy,0
ok later showing around 8830 want cld drink wld prefer spend money nosh dont mind nxt wk,0
ya nice ready thursday,0
one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting,0
shoot im doc waiting room,0
got job wiproyou get every thing life 2 3 year,0
know serving mean,0
hi dahow today class,0
dont fret ill buy ovulation test strip send wont get til like march send postal addressull alrightokay,0
u going ikea str aft dat,0
ìï predict wat time ìll finish buying,0
im outside island head towards hard rock youll run,0
dint tell anything angry told abi,0
need ke qi ìï bored izzit suddenly thk,0
idk keep saying youre since moved keep butting head freedom v responsibility im tired much shit deal im barely keeping together get added,0
watching surya movie 6 pm vijay movie pokkiri,0
aight ill hit get cash,0
university southern california,0
pls dont forget study,0
ya nice ready thursday,0
money 4 steve mate,0
didnt u call lunch,0
man carlos definitely coming mu tonight excuse,0
thk 50 shd ok said plus minus 10 ì leave line paragraph,0
well officially philosophical hole u wan na call home ready saved,0
get dump heap mom decided come lowes boring,0
free ring tone text polys 87131 every week get new tone 0870737910216yrs å£150wk,1
eatin lunch,0
congrats 1 year special cinema pas 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45we 150pm dont miss,1
spare power supply,0
messageno responcewhat happend,0
love girl office may wonder smiling sore,0
record one night,0
omw back tampa west palm hear happened,0
urgent mobile 07xxxxxxxxx å£2000 bonus caller prize 020603 2nd attempt reach call 09066362231 asap box97n7qp 150ppm,1
abt making pic bigger,0
heard job im going wildlife talk tonight u want2come that2worzels wizzle whatever,0
get 3 lion england tone reply lionm 4 mono lionp 4 poly 4 go 2 wwwringtonescouk original n best tone 3gbp network operator rate apply,1
lovely night xxx,0
im always yahoo messenger send message ill get may send mobile mode sha ill get reply,0
flippin shit yet,0
please come imin towndontmatter urgoin outl8r,0
alright omw got ta change order half8th,0
alright new goal,0
also fuck family going rhode island wherever fuck leaving alone week new bong gt,0
date sunday,0
plane give month end,0
get library,0
free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts call mobileupd8 08001950382 call2optout674,1
gain right wifedont demand iti trying husband toolets see,0
know im lacking particular dramastorms detail part im worried,0
accidentally deleted message resend please,0
ok day making dinner tonite invited,0
hello r u im bored inever thought id get bored tv tell something exciting ha happened anything,0
ohi asked fun hahatake care ì,0
tagged friend seemed count friend,0
gudnitetcpractice going,0
thanks ringtone order reference number x49 mobile charged 450 tone arrive please call customer service 09065989182 colourredtextcolourtxtstar,1
hows ur paper,0
cant get da laptop matric card wif ì lei,0
pick drop carso problem,0
time u get,0
somebody go andros steal ice,0
current leading bid 151 pause auction send customer care 08718726270,1
urgent 2nd attempt contact u å£900 prize yesterday still awaiting collection claim call 09061702893 acl03530150pm,1
im gon na say sorry would normal starting panic time sorry seeing tuesday,0
hey iouri gave number im wylie ryans friend,0
youre thinking lifting one,0
know complain num onlybettr directly go bsnl offc nd apply,0
tee hee lecture cheery bye bye,0
anything valuable 2 situation first getting second loosing,0
aight tomorrow around ltgt,0
jade paul didnåõt u txt u remember barmed want 2 talk 2 u txt,0
yes replied mail im going management office later plus bank later alsoor wednesday,0
go walmart ill stay,0
ok thanx,0
wn u r hurt prsn close 2 u fight wit dem coz somtimes dis fight save relation bt quiet leaf nothin relation gud eveb,0
aight text youre back mu ill swing need somebody get door,0
trying find chinese food place around,0
block breaker come deluxe format new feature great graphic tmobile buy å£5 replying get bbdeluxe take challenge,1
ok darlin supose wa ok worry muchi film stuff mate babysit call therexx,0
omg make wedding chapel frontierville get good stuff,0
get class bsn like ltgt minute know advising,0
eye philosophy,0
oh k come tomorrow,0
awesome text youre restocked,0
sorry roommate took forever ok come,0
happened yo date,0
need stop going bed make fucking dealing,0
please call 08712402902 immediately urgent message waiting,1
sppok ur mob halloween collection nokia logopic message plus free eerie tone txt card spook 8007,1
1 nokia tone 4 ur mob every week txt nok 87021 1st tone free get txtin tell ur friend 150ptone 16 reply hl 4info,1
chosen receive å£350 award pls call claim number 09066364311 collect award selected receive valued mobile customer,1
old orchard near univ,0
im cant give everything want need actually could better yor ownyouve got money cant get work cant get man cant pay rent cant even fill fucking gas tank yes im stressed depressed didnt even call home thanksgiving cuz ill tell im nothing,0
ssnervous ltgt,0
thanx birthday already,0
get garden ready summer free selection summer bulb seed worth å£3350 scotsman saturday stop go2 notxtcouk,1
im reading text sent meant joke read light,0
wif family booking tour package,0
callsmessagesmissed call,0
loan purpose å£500 å£75000 homeowner tenant welcome previously refused still help call free 0800 1956669 text back help,1
ì ask dad pick ì lar ìï wan 2 stay 6 meh,0
awesome gon na soon later tonight,0
currently message awaiting collection collect message call 08718723815,1
wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,0
mum say wan go go shun bian watch da glass exhibition,0
see half hour,0
ok,0
cant pick phone right pls send message,0
sian aft meeting supervisor got work 2 liao u working,0
understand loss gain work school,0
someone ha conacted dating service entered phone fancy youto find call landline 09111030116 pobox12n146tf15,1
canåõt wait cornwall hope tonight isnåõt bad well itåõs rock night shite anyway iåõm going kip good night speak soon,0
entered cabin pa said happy bday bos felt special askd 4 lunch lunch invited apartment went,0
sorry ill call later,0
freemessage jamsterget crazy frog sound poly text mad1 real text mad2 88888 6 crazy sound 3 gbpweek 16only tc apply,1
think two still need get cash def ready 9,0
yeah confirmed staying weekend,0
normal,0
yup,0
yup ì noe leh,0
remind hr,0
valued vodafone customer computer ha picked win å£150 prize collect easy call 09061743386,1
ok lor msg b4 u call,0
thanks honey still havent heard anything leave bit longer 2 crowd try later great advice thanks hope cardiff still,0
thanks talk saturday dear cherish brother role model,0
whats want come online,0
winner u specially selected 2 receive å£1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810810,1
good afternoon sunshine dawn day refreshed happy alive breathe air smile think love always,0
huh 6 also many mistake,0
hi neva worry bout da truth coz truth lead 2 ur heart itåõs least unique person like u deserve sleep tight morning,0
hey kate,0
2nd time tried 2 contact u u å£750 pound prize 2 claim easy call 087187272008 now1 10p per minute btnationalrate,1
hit move,0
bank granite issue strongbuy explosive pick member 300 nasdaq symbol cdgt 500 per,1
got thing may pub later,0
ur awarded city break could win å£200 summer shopping spree every wk txt store 88039 skilgme tscs087147403231winawkage16 å£150perwksub,1
urgent mobile wa awarded å£1500 bonus caller prize 27603 final attempt 2 contact u call 08714714011,1
many people seems special first sight remain special till last sight maintain till life end take cr da,0
da car park,0
nah cant help ive never iphone,0
prefer free day tues wed fri oso ìï ask workin lor,0
sorry left phone upstairs ok might hectic would bird one fell swoop date,0
leave,0
hiya probably coming home weekend next,0
hi im relaxing time ever get 7am every day wa party good night get home tomorrow 5ish,0
oh ok didnt know meant yep baby jontin,0
everywhere dirt floor window even shirt sometimes open mouth come flowing dream world without half chore time joy lot tv show ill see guess like thing must exist like rain hail mist time done become one,0
ìï ready call,0
08714712388 10am7pm cost 10p,1
lol yep yesterday already got fireplace another icon sitting,0
hurry ive weeddeficient like three day,0
hi mom might back later ltgt,0
much dirty fellow,0
tyler getting 8th ha leave long 9 get like hour,0
donno scorable,0
tell u 2 call 09066358152 claim å£5000 prize u 2 enter ur mobile personal detail prompt careful,1
aight still want get money,0
im arestaurant eating squid 1030 wan na dosomething late,0
youre car hour half im going apeshit,0
cant keep talking people sure pay agree price pls tell want really buy much willing pay,0
